-1798,368,-1771,-1162,576,755
-1620,390,-1983,-1161,621,975
-1548,351,-2020,-1164,647,1218
-1483,349,-2092,-1202,641,1505
-1492,262,-2169,-1332,614,1836
-1423,195,-2234,-1551,574,2203
-1470,89,-2343,-2192,465,2909
-1525,254,-2289,-2678,356,3392
-1539,1086,-2267,-3072,77,4054
-1684,1630,-2357,-3021,-163,4408
-1881,2067,-2437,-2774,-381,4621
-2098,2440,-2402,-2330,-617,4780
-5346,1845,-592,-585,-785,4745
-6853,1327,405,-934,-508,4758
-8218,594,719,-1385,9,4597
-9497,492,1117,-1789,713,4205
-10292,812,1605,-1887,1558,3648
-10992,1291,2666,-1669,2529,2976
-11019,1362,4183,-1298,3649,2266
-10494,1491,5663,-931,4848,1636
-9698,1527,7467,-693,6118,1152
-8444,1733,9315,-462,7372,907
-7004,2022,10898,-236,8620,888
-4283,2779,12437,624,10615,1310
-1817,3471,12904,1916,11550,1572
961,3622,12475,3439,11751,1538
3045,2576,11698,4393,11332,1233
4969,1048,11238,4345,10662,526
8433,-354,8776,3148,9715,-407
9460,-371,5850,1859,8420,-1496
9702,391,4042,1040,7073,-2634
8877,1333,-690,-1922,3160,-4000
8005,2012,-1199,-1801,2469,-3486
7055,2452,-1459,-1385,1830,-2702
6127,2427,-1464,-811,1213,-1865
4193,1984,-1280,38,-514,398
3433,2023,-1081,56,-1001,981
2871,2206,-872,61,-1425,1373
2401,2472,-624,99,-1806,1554
1638,2809,-20,201,-2315,1462
1215,3032,239,262,-2535,1200
910,3282,325,372,-2655,942
685,3565,261,580,-2748,704
441,3448,404,855,-2824,434
206,3153,676,975,-2838,149
78,3012,865,980,-2787,-146
-10,2877,871,937,-2765,-435
-157,2871,781,882,-2768,-703
-270,2985,419,1008,-2811,-1205
1,1,-1,1,1,-1
-669,2421,352,2302,-3055,-1866
-782,2178,379,2401,-3099,-1908
-882,2019,430,2427,-3136,-1945
-943,1910,382,2414,-3186,-1969
-1034,1801,316,2394,-3249,-1973
-1075,1686,248,2355,-3316,-1973
-1209,1529,204,2258,-3335,-1943
-1458,1327,80,1960,-3332,-1807
-1801,1235,30,1612,-3193,-1598
-1848,1278,-33,1588,-3099,-1494
-1970,1282,-232,1620,-3000,-1384
-2032,1271,-342,1699,-2956,-1305
-2099,1232,-391,1789,-2898,-1237
-2203,1168,-392,1877,-2830,-1172
-2281,1112,-347,1968,-2757,-1115
-2374,1037,-346,2025,-2646,-1054
-2513,863,-468,2049,-2411,-959
-2575,758,-556,2049,-2251,-925
-2578,641,-579,2052,-2119,-912
-2608,259,-687,1900,-1686,-840
-2776,161,-750,1821,-1537,-819
-2812,50,-771,1747,-1369,-793
-2771,-126,-702,1593,-1074,-707
-2699,-193,-650,1469,-892,-605
-2712,-262,-684,1353,-733,-493
-2665,-248,-738,1248,-583,-390
-2642,-204,-781,1195,-438,-296
-2675,-214,-847,1177,-303,-201
-2668,-272,-887,1133,-164,-116
-2679,-399,-893,1058,-8,-37
-2653,-544,-917,905,160,36
